词库,词库名,分类,关卡,网格大小,难度,单词数,最小长度,最大长度,平均长度,单词列表,有特殊字符,错误
junior_all,初中全部,初中,109,10,hard,8,5,9,6.2,AWFUL|GRAVY|VIOLINIST|ASTRONAUT|STAIR|ROBOT|MARIE|PATIENT,否,否
junior_all,初中全部,初中,110,10,hard,7,5,9,6.7,SMART|INTENTION|LAUSANNE|SCROOGE|BLIND|CLASSIC|JUNGLE,否,否
junior_all,初中全部,初中,111,10,hard,10,5,9,6.3,HAPPEN|PARIS|NINTH|DIFFERENT|MINISTER|MOUTH|TRAVEL|HEAVY|REALLY|BATHROOM,否,否
junior_all,初中全部,初中,112,10,hard,7,5,9,6.4,BERLIN|KILOMETER|USELESS|SEASON|TRAIN|METAL|COLLECT,否,否
junior_all,初中全部,初中,113,10,hard,5,5,6,5.6,WINTER|POTATO|HOLLY|WORTH|LETTER,否,否
junior_all,初中全部,初中,114,10,hard,8,5,9,5.8,JERRY|AWARD|AVENUE|AFRICA|MUSIC|FINAL|SLICE|CHARACTER,否,否
junior_all,初中全部,初中,115,10,hard,7,5,6,5.3,PIZZA|TIRED|HOUSE|JASON|SHELL|DEGREE|WEEKLY,否,否
junior_all,初中全部,初中,116,10,hard,6,5,7,5.7,LESSON|NATIVE|TRASH|SWEEP|BEGIN|CAPTAIN,否,否
junior_all,初中全部,初中,117,10,hard,8,5,7,5.9,VISIT|FICTION|THEATRE|ANYBODY|THROAT|STUDY|SOLAR|DAILY,否,否
junior_all,初中全部,初中,118,10,hard,7,5,8,5.7,PROVINCE|CLOTH|SNOWY|SEARCH|BRAVE|SPARE|BOTHER,否,否
junior_all,初中全部,初中,119,10,hard,6,5,8,6.5,ORIGINAL|NORTHERN|POUND|DISMISS|MARKET|NURSE,否,否
junior_all,初中全部,初中,120,10,hard,6,5,8,6.2,SINCE|COMPLAIN|POPCORN|GOLDEN|LUCKY|RABBIT,否,否
junior_all,初中全部,初中,121,10,hard,9,5,6,5.6,DECIDE|NOTES|KNOCK|CROWD|FAMOUS|PRINCE|SNACK|ABROAD|ESCAPE,否,否
junior_all,初中全部,初中,122,10,hard,4,5,5,5.0,PAPER|GUEST|WORST|SHARK,否,否
junior_all,初中全部,初中,123,10,hard,8,5,8,6.4,ANCESTOR|COOKER|LOCATION|NOBODY|TRULY|TABLE|BROAD|ENGINEER,否,否
junior_all,初中全部,初中,124,10,hard,8,5,9,6.0,STONE|SEVEN|BRIGHT|PRIZE|VIOLIN|BEGINNING|ALIVE|MONSTER,否,否
junior_all,初中全部,初中,125,10,hard,7,5,9,6.1,TRAGEDY|GUIDEBOOK|ANIMAL|UPSET|MERRY|TOWARD|CLOCK,否,否
junior_all,初中全部,初中,126,10,hard,7,5,9,7.0,FALLEN|SEVENTEEN|AGREEMENT|MUSICIAN|TRENT|INDIA|GENERAL,否,否
junior_all,初中全部,初中,127,10,hard,5,5,8,6.6,DOCTOR|COMPUTER|PARDON|GUARD|HOMETOWN,否,否
junior_all,初中全部,初中,128,10,hard,8,5,9,6.4,DOLLAR|SMOOTH|CRITICIZE|ONION|OVERSEAS|BRUSH|SPEAK|EXAMPLE,否,否
junior_all,初中全部,初中,129,10,hard,6,5,9,6.3,DIRECTION|CHANT|CREATURE|LEARN|TASTY|BELONG,否,否
junior_all,初中全部,初中,130,10,hard,6,5,9,6.5,PLEASE|SCIENTIST|STRING|PANCAKE|BRAIN|BITTER,否,否
junior_all,初中全部,初中,131,10,hard,5,5,8,6.6,PRODUCE|NOTHING|LOUDLY|MONTH|RECENTLY,否,否
junior_all,初中全部,初中,132,10,hard,7,5,8,6.3,ACCEPT|ELEVATOR|CHEESE|SUNSHINE|GUITAR|LIGHT|THROW,否,否
junior_all,初中全部,初中,133,10,hard,6,5,8,6.3,TRAVELER|ACTION|NINETY|VOICE|MINUS|TROUSERS,否,否
junior_all,初中全部,初中,134,10,hard,5,5,7,6.0,GODDESS|TITANIC|CRAYON|DIARY|BASIC,否,否
junior_all,初中全部,初中,135,10,hard,8,5,9,6.9,CHEAPLY|CLASSROOM|APPLE|POSTCARD|SCISSORS|WHETHER|TOWEL|MEMORY,否,否
junior_all,初中全部,初中,136,10,hard,9,5,9,6.3,EXCHANGE|EQUIPMENT|WHEAT|WILDAID|TROUBLE|BEFORE|WHOSE|WORSE|EVENT,否,否
junior_all,初中全部,初中,137,10,hard,6,5,7,6.3,SUGGEST|SURVEY|SERIOUS|SILENCE|THERE|SPOKEN,否,否
junior_all,初中全部,初中,138,10,hard,8,5,7,5.8,MONITOR|INSIST|CRISPY|THANK|THANKS|BORED|ABOUT|BESIDE,否,否
junior_all,初中全部,初中,139,10,hard,6,5,5,5.0,SUPER|POINT|WHITE|STORE|TENTH|OWNER,否,否
junior_all,初中全部,初中,140,10,hard,7,5,9,6.9,CANADIAN|NEIGHBOR|WITHOUT|REDUCE|ITALY|BROWN|CAREFULLY,否,否
junior_all,初中全部,初中,141,10,hard,8,5,9,7.0,RESULT|EXCEPT|REMAINING|VICTORY|COMPETE|DIRTY|SINGULAR|MAGAZINE,否,否
junior_all,初中全部,初中,142,10,hard,7,5,9,6.6,DISBELIEF|STANDARD|HEIGHT|EXACTLY|PLANET|WASTE|FIFTY,否,否
junior_all,初中全部,初中,143,10,hard,7,5,8,5.7,ERASER|EMPTY|INDIAN|EARLY|DEATH|AGENT|ANYWHERE,否,否
junior_all,初中全部,初中,144,10,hard,5,5,5,5.0,CREAM|WRITE|HURRY|ALOUD|REUSE,否,否
junior_all,初中全部,初中,145,10,hard,6,5,9,6.5,AUSTRALIA|CHANCE|HALFWAY|FAIRLY|AGREE|ADVERB,否,否
junior_all,初中全部,初中,146,10,hard,5,5,7,6.0,BORING|UNLUCKY|SCHOOL|SILLY|LOVELY,否,否
junior_all,初中全部,初中,147,10,hard,8,5,9,5.8,TUTOR|BEYOND|INSECT|SPORT|PLANT|LABOR|SOUTH|THIRTIETH,否,否
junior_all,初中全部,初中,148,10,hard,6,5,6,5.8,SHOWER|ONLINE|OBJECT|ACROSS|MIRROR|CAMEL,否,否
junior_all,初中全部,初中,149,10,hard,6,5,7,5.7,ABILITY|APART|PREDICT|ENEMY|MADAM|TRUCK,否,否
junior_all,初中全部,初中,150,10,hard,7,5,8,6.3,ACTIVE|CARLA|UNIVERSE|PREFER|FLOWER|AMONG|TREASURE,否,否
junior_all,初中全部,初中,151,10,hard,5,5,7,5.8,PICASSO|TURTLE|CANCEL|MARRY|LEMON,否,否
junior_all,初中全部,初中,152,10,hard,4,5,5,5.0,GREEN|GUESS|PROUD|TENSE,否,否
junior_all,初中全部,初中,153,10,hard,6,5,8,6.3,MAGICAL|COMPOSER|PAULA|GRAMMAR|WORLD|FARMER,否,否
junior_all,初中全部,初中,154,10,hard,7,5,9,7.0,SIXTEENTH|HISTORY|BEDSIDE|FIFTEENTH|BECOME|MOUSE|MINUTE,否,否
junior_all,初中全部,初中,155,10,hard,5,5,8,6.0,CHAMPION|CHAIR|OFFICE|FATHER|REPLY,否,否
junior_all,初中全部,初中,156,10,hard,5,5,8,6.2,BRITAIN|BUILDING|AFRAID|CROSS|KNIFE,否,否
junior_all,初中全部,初中,157,10,hard,8,5,7,5.6,CATCH|CAPITAL|YOGHURT|GLOVE|BEAUTY|WHALE|CURLY|MAYBE,否,否
junior_all,初中全部,初中,158,10,hard,3,5,5,5.0,MARCH|SHAPE|BREAK,否,否
junior_all,初中全部,初中,159,10,hard,7,5,9,6.1,DREAM|DELICIOUS|ADVISE|SHINE|WATCH|WASHROOM|RAISE,否,否
junior_all,初中全部,初中,160,10,hard,6,5,8,6.7,INVENT|THOSE|FREEZING|DISCOVER|STEEL|MAGICIAN,否,否
junior_all,初中全部,初中,161,10,hard,7,5,7,6.3,MAINLY|MUSICAL|SWEET|THEATER|CLIMBER|ALARM|FOREVER,否,否
junior_all,初中全部,初中,162,10,hard,3,5,5,5.0,WALTZ|BEACH|ENTER,否,否
junior_all,初中全部,初中,163,10,hard,6,5,9,7.0,ACTRESS|SOMETHING|GALLERY|PRACTISE|ALLOW|EUROPE,否,否
junior_all,初中全部,初中,164,10,hard,6,5,8,7.0,WHATEVER|EXCITE|OVERCOAT|TRUTHFUL|WHEEL|LUCKILY,否,否
junior_all,初中全部,初中,165,10,hard,6,5,9,7.3,PASSENGER|HEALTHY|HONEST|SPORTSMAN|SERVE|RESEARCH,否,否
junior_all,初中全部,初中,166,10,hard,8,5,9,7.0,DIRECTOR|TEXTBOOK|DISEASE|TREATMENT|HEART|HABIT|RECEIVE|CORRECT,否,否
junior_all,初中全部,初中,167,10,hard,6,5,8,5.8,POSITION|SHOOT|TOTAL|SKIRT|ARTICLE|ENJOY,否,否
junior_all,初中全部,初中,168,10,hard,6,5,9,6.8,PIECE|FRUSTRATE|IMPORTANT|INSIDE|COURT|ACHIEVE,否,否
junior_all,初中全部,初中,169,10,hard,5,5,9,6.2,PRESENTER|SMALL|FRIDGE|CARRY|REPORT,否,否
junior_all,初中全部,初中,170,10,hard,7,5,9,6.9,ACTUALLY|DEPEND|PROJECT|THROUGH|HEAVEN|VIDEO|LIFESTYLE,否,否
junior_all,初中全部,初中,171,10,hard,5,5,8,6.8,DENTIST|EXAMINE|PROTECT|JULIE|SUITABLE,否,否
junior_all,初中全部,初中,172,10,hard,7,5,7,6.1,COUPLE|BROTHER|BECAUSE|WEALTH|CHECK|PUPIL|ENGLISH,否,否
junior_all,初中全部,初中,173,10,hard,7,5,5,5.0,STATE|ACTOR|TRUTH|PRESS|PLAIN|SOLID|FIRST,否,否
junior_all,初中全部,初中,174,10,hard,5,5,8,6.4,STRAIGHT|SHIRT|FACTORY|MAJOR|HOLIDAY,否,否
junior_all,初中全部,初中,175,10,hard,5,5,7,6.4,HERSELF|EMOTION|FLIGHT|SOUND|LOOKOUT,否,否
junior_all,初中全部,初中,176,10,hard,8,5,7,5.8,CANADA|BLOCK|PEACE|FENCE|FINALLY|SAINT|SIMILAR|NEARLY,否,否
junior_all,初中全部,初中,177,10,hard,8,5,9,6.4,TEAHOUSE|SPRING|SPELLING|AUTOGRAPH|CLEAN|CRAZY|BEARD|FOUND,否,否
junior_all,初中全部,初中,178,10,hard,6,5,8,6.2,REGARD|PROPERLY|SLIPPER|DURING|LAUGH|PLANE,否,否
junior_all,初中全部,初中,179,10,hard,6,5,8,6.8,PERSONAL|COTTON|PERHAPS|CHARITY|OFTEN|PROBABLY,否,否
junior_all,初中全部,初中,180,10,hard,7,5,9,6.6,SECRETARY|BLONDE|CENTRAL|THIRD|ZEBRA|AHEAD|RECYCLING,否,否
junior_all,初中全部,初中,181,10,hard,5,5,9,6.2,CHRISTMAS|ROCKET|SUFFER|SHELF|MAKER,否,否
junior_all,初中全部,初中,182,10,hard,6,5,8,6.2,MOTHER|OCTOBER|SENIOR|ANNOUNCE|WHERE|OPERA,否,否
junior_all,初中全部,初中,183,10,hard,8,5,9,6.5,FASHION|FORBID|OPERATION|BORDER|WEBSITE|SELDOM|BREAD|INTEND,否,否
junior_all,初中全部,初中,184,10,hard,5,5,9,7.0,DISAGREE|SUPPORT|ENJOYABLE|PERSON|TRUST,否,否
junior_all,初中全部,初中,185,10,hard,6,5,7,6.3,IMAGINE|MOBILE|STAIRS|BIRTH|OPENING|DYNASTY,否,否
junior_all,初中全部,初中,186,10,hard,6,5,9,6.5,POLLUTION|WINNER|SILENT|VALUE|TRADE|INTERNET,否,否
junior_all,初中全部,初中,187,10,hard,7,5,9,6.7,MEANING|EXPENSIVE|ACCENT|TRAFFIC|FEATURE|SHAME|CIRCLE,否,否
junior_all,初中全部,初中,188,10,hard,6,5,8,6.5,ENVELOPE|COMMON|SNOWMAN|VARIED|BLOOD|SPECIAL,否,否
junior_all,初中全部,初中,189,10,hard,6,5,7,6.3,ONESELF|SUPPLY|VISITOR|SUCCEED|RAINY|BOTTLE,否,否
junior_all,初中全部,初中,190,10,hard,8,5,9,6.4,TYPICAL|THEME|CHAIRMAN|METHOD|REPEAT|CHASE|FIFTH|SPAGHETTI,否,否
junior_all,初中全部,初中,191,10,hard,7,5,8,6.1,FEELING|EXPRESS|SHALL|EITHER|BILLY|HUMAN|FESTIVAL,否,否
junior_all,初中全部,初中,192,10,hard,6,5,8,6.7,MOUNTAIN|MARRIAGE|ABSENT|PIERCE|THREE|BETWEEN,否,否
junior_all,初中全部,初中,193,10,hard,5,5,8,5.8,POSSIBLY|TOOTH|BEHAVE|PRIME|PHONE,否,否
junior_all,初中全部,初中,194,10,hard,7,5,9,7.1,LIGHTING|YESTERDAY|SERVANT|DISLIKE|COMBINE|MATHS|TONIGHT,否,否
junior_all,初中全部,初中,195,10,hard,8,5,8,6.4,BASKET|BASEBALL|CONTINUE|ASIAN|STREET|CROWDED|ALONE|BRIDGE,否,否
junior_all,初中全部,初中,196,10,hard,6,5,9,6.3,LONELY|SEPTEMBER|WELCOME|KEVIN|CHEER|RETELL,否,否
junior_all,初中全部,初中,197,10,hard,6,5,9,6.7,REACH|HIMSELF|SPECIALLY|CLEVER|SCENE|POWERFUL,否,否
junior_all,初中全部,初中,198,10,hard,6,5,8,6.2,DONATE|OTHER|HANDSOME|OPERATE|ZIPPER|DRIVE,否,否
junior_all,初中全部,初中,199,10,hard,5,5,9,6.8,KITCHEN|BRAZILIAN|ARTIST|AMAZING|NIGHT,否,否
junior_all,初中全部,初中,200,10,hard,5,5,8,6.6,STAFF|CROSSING|FIFTEEN|TERRIBLE|SPEED,否,否
junior_all,初中全部,初中,201,10,hard,6,5,9,6.7,TERRORIST|SPEECH|HOPELESS|SMOKE|ARRIVE|LATEST,否,否
junior_all,初中全部,初中,202,10,hard,8,5,7,6.0,ANYONE|NOTICE|UNLESS|WIDELY|WEATHER|PLENTY|CLASS|TRADER,否,否
junior_all,初中全部,初中,203,10,hard,6,5,9,7.2,INDUSTRY|PEACEFUL|DANGEROUS|TIGER|MOSTLY|BESIDES,否,否
junior_all,初中全部,初中,204,10,hard,6,5,8,6.5,SINGER|IMPOLITE|POLITE|PERFORM|FUNNY|PROCESS,否,否
junior_all,初中全部,初中,205,10,hard,7,5,9,6.9,FOREIGNER|STUPID|CONFIDENT|MEDICAL|COULD|GROUP|WEEKDAY,否,否
junior_all,初中全部,初中,206,10,hard,7,5,9,6.9,GEOGRAPHY|DEVELOP|TALENTED|FUNERAL|ALONG|PEPPER|CLOUDY,否,否
junior_all,初中全部,初中,207,10,hard,6,5,8,7.0,THIRSTY|HOSPITAL|STRATEGY|ALRIGHT|STYLE|HALLWAY,否,否
junior_all,初中全部,初中,208,10,hard,6,5,7,6.2,INCLUDE|ORDER|DRAGON|ROPEWAY|HAPPY|FORWARD,否,否
junior_all,初中全部,初中,209,10,hard,7,5,8,6.7,GRADUATE|COUNTRY|PLEASED|LANGUAGE|FRIDAY|WATER|APPEAR,否,否
junior_all,初中全部,初中,210,10,hard,7,5,9,7.1,GENTLEMAN|ACCESSORY|MACHINE|NOVEMBER|BROKEN|BURIAL|HORSE,否,否
junior_all,初中全部,初中,211,10,hard,7,5,8,6.4,REASON|RETURN|NUMBER|HUMOROUS|STRICT|THIEF|CARELESS,否,否
junior_all,初中全部,初中,212,10,hard,6,5,8,6.7,SHOPPING|PROGRESS|GARDEN|YELLOW|CHEST|MYSTERY,否,否
junior_all,初中全部,初中,213,10,hard,6,5,8,6.7,THOUSAND|AFRICAN|QUESTION|EXPERT|POLAR|BETTER,否,否
junior_all,初中全部,初中,214,10,hard,4,5,5,5.0,SHEEP|PHOTO|HOBBY|FORTY,否,否
junior_all,初中全部,初中,215,10,hard,7,5,9,7.1,INCREASE|BOOKSTORE|RECIPE|RECITE|TEACHER|STAMP|NECESSARY,否,否
junior_all,初中全部,初中,216,10,hard,7,5,7,6.4,DISCUSS|WRITER|WESTERN|EDUCATE|SIMPLY|UNCLE|SATISFY,否,否
junior_all,初中全部,初中,217,10,hard,8,5,8,6.4,MEXICO|SYSTEM|SHOULDER|STREAM|QUIETLY|CHINA|ABOVE|EVERYDAY,否,否
junior_all,初中全部,初中,218,10,hard,7,5,9,6.9,THINKER|TRAINING|CHINESE|OVERNIGHT|MANAGE|SENSE|ATTEND,否,否
junior_all,初中全部,初中,219,10,hard,7,5,9,6.4,WEDNESDAY|JACKET|CARMEN|HEALTH|DESTROY|PLACE|AUTHOR,否,否
junior_all,初中全部,初中,220,10,hard,7,6,9,7.7,BEHAVIOUR|VACATION|SCARED|RECORDER|PROBLEM|DORMITORY|IMPRESS,否,否
junior_all,初中全部,初中,221,10,hard,8,5,8,6.6,CLOTHES|HEADACHE|RATHER|ELECTRIC|HUSBAND|STICK|WALLET|CHURCH,否,否
junior_all,初中全部,初中,222,10,hard,2,5,5,5.0,SPACE|SHORT,否,否
junior_all,初中全部,初中,223,10,hard,7,5,8,5.9,SCOOP|SHAMPOO|MAGIC|DESIGN|SOLVE|EMAIL|DUMPLING,否,否
junior_all,初中全部,初中,224,10,hard,7,5,9,7.0,SYMPHONY|SECONDARY|MARATHON|COFFEE|EASTERN|METER|REMAIN,否,否
junior_all,初中全部,初中,225,10,hard,6,5,8,6.5,COSTUME|PROVIDE|PARROT|PROPER|MARIA|UMBRELLA,否,否
junior_all,初中全部,初中,226,10,hard,7,5,7,6.3,MISSING|MANNER|SUPPOSE|PURPLE|PERIOD|SHARE|WOUNDED,否,否
junior_all,初中全部,初中,227,10,hard,6,5,9,7.2,TRANSPORT|WORKER|ITALIAN|SUDDENLY|SPELL|CRIMINAL,否,否
junior_all,初中全部,初中,228,10,hard,6,6,9,7.8,HALLOWEEN|VILLAGE|JUNIOR|NORTHEAST|HOWEVER|ENCOURAGE,否,否
junior_all,初中全部,初中,229,10,hard,3,5,5,5.0,TODAY|HONOR|READY,否,否
junior_all,初中全部,初中,230,10,hard,8,5,9,7.1,PACIFIC|PAINTING|CHALLENGE|DOCUMENT|IMPROVE|PARTNER|PURSE|ELEVEN,否,否
junior_all,初中全部,初中,231,10,hard,2,5,5,5.0,COACH|ANNIE,否,否
junior_all,初中全部,初中,232,10,hard,8,5,9,7.0,REPAIR|SEMESTER|SPOTLIGHT|CHOCOLATE|EIGHTY|COLOR|SINGLE|LANTERN,否,否
junior_all,初中全部,初中,233,10,hard,6,5,7,6.3,QUICKLY|USEFUL|UNHAPPY|BREATHE|FAMILY|AWAKE,否,否
junior_all,初中全部,初中,234,10,hard,6,5,8,6.5,SIMPLE|POLITELY|DELETE|BELIEVE|EVERY|RECYCLE,否,否
junior_all,初中全部,初中,235,10,hard,6,5,9,6.3,WHICH|NATURE|FANTASTIC|BLOUSE|CLARA|PERCENT,否,否
junior_all,初中全部,初中,236,10,hard,6,5,9,7.5,ASSISTANT|JAPANESE|NERVOUS|STATION|FRUIT|EDUCATION,否,否
junior_all,初中全部,初中,237,10,hard,7,5,9,7.0,FOREST|UNUSUAL|PRESIDENT|REQUIRE|DIALOGUE|RADIO|LETTUCE,否,否
junior_all,初中全部,初中,238,10,hard,6,6,9,7.0,RUSSIAN|SAFETY|AMOUNT|POSTER|WONDERFUL|GRANDSON,否,否
junior_all,初中全部,初中,239,10,hard,6,5,8,6.5,MODEST|OLYMPICS|CARTOON|ANYMORE|DOUBT|DANGER,否,否
junior_all,初中全部,初中,240,10,hard,7,5,9,6.6,POPULAR|PHRASE|PICNIC|REALISE|ATTENTION|CLIMB|SUMMER,否,否
junior_all,初中全部,初中,241,10,hard,5,5,9,7.2,RESTROOM|SOUTHWEST|PUNISH|HOTEL|UPSTAIRS,否,否
junior_all,初中全部,初中,242,10,hard,5,6,9,7.2,BANANA|PALACE|THAILAND|AVAILABLE|SUCCESS,否,否
junior_all,初中全部,初中,243,10,hard,7,6,9,7.0,ORGANIZE|GARAGE|TWELVE|NOODLE|REGULAR|FOLLOWING|SPEAKER,否,否
junior_all,初中全部,初中,244,10,hard,7,6,9,7.6,POLICE|PRONOUNCE|FOREIGN|REALIZE|STATEMENT|KINDNESS|EXCITED,否,否
junior_all,初中全部,初中,245,10,hard,5,7,9,7.6,SOMEBODY|ENGLAND|OUTSIDE|UNIFORM|REALISTIC,否,否
junior_all,初中全部,初中,246,10,hard,7,5,8,6.6,SUITCASE|RELATION|WONDER|TUESDAY|ARGUE|RIDING|ANYWAY,否,否
junior_all,初中全部,初中,247,10,hard,5,6,8,6.8,FEBRUARY|BANDAGE|HUNGER|PLASTIC|REFUSE,否,否
junior_all,初中全部,初中,248,10,hard,6,5,8,6.8,SOLUTION|DINNER|BILLION|NEGATIVE|QUITE|SWEATER,否,否
junior_all,初中全部,初中,249,10,hard,5,6,9,7.4,ORANGE|NATURAL|RECENT|CERTAINLY|REPRESENT,否,否
junior_all,初中全部,初中,250,10,hard,6,5,9,6.7,DIFFICULT|POSITIVE|ADMIRE|SUBWAY|BECKY|LISTEN,否,否
junior_all,初中全部,初中,251,10,hard,7,6,9,7.1,REUSABLE|UNABLE|ANSWER|EXPECT|CULTURE|EXCELLENT|DAUGHTER,否,否
junior_all,初中全部,初中,252,10,hard,7,6,9,7.4,BACKPACK|OFFEND|OVERCOME|THRILLER|COMEDY|FAVOURITE|EARRING,否,否
junior_all,初中全部,初中,253,10,hard,8,5,9,7.1,FOURTEEN|OURSELVES|THREAD|COMPARE|SATURDAY|MESSAGE|CLOUD|WEEKEND,否,否
junior_all,初中全部,初中,254,10,hard,6,5,8,6.3,PHYSICAL|BORROW|DAYTIME|CAMERA|CHAIN|RELIEF,否,否
junior_all,初中全部,初中,255,10,hard,6,6,9,7.3,DRAWER|WOODEN|BUTTERFLY|ALMOST|FURNITURE|YOURSELF,否,否
junior_all,初中全部,初中,256,10,hard,5,6,9,7.6,SECONDLY|FREEZE|FOOTBALL|MIDSUMMER|PHYSICS,否,否
junior_all,初中全部,初中,257,10,hard,6,6,9,7.3,ECOSYSTEM|LONDON|POLLUTE|MORNING|GRADUALLY|KEEPER,否,否
junior_all,初中全部,初中,258,10,hard,6,7,9,8.3,CHOPSTICK|INTERVIEW|NATIONAL|PRINTING|STADIUM|AFTERNOON,否,否
junior_all,初中全部,初中,259,10,hard,6,6,9,8.0,NEIGHBOUR|GREETING|ALTHOUGH|DISTANCE|CHEMISTRY|PARENT,否,否
junior_all,初中全部,初中,260,10,hard,7,5,9,7.7,NORTHWEST|RECALL|ACTIVITY|PLEASURE|HOUSEWORK|STEAL|SERIOUSLY,否,否
junior_all,初中全部,初中,261,10,hard,6,6,9,7.5,TOGETHER|HOMESTAY|PASSAGE|CENTRE|BADMINTON|ALREADY,否,否
junior_all,初中全部,初中,262,10,hard,8,6,9,7.1,FAIRNESS|SOUTHERN|EIGHTH|QUARTER|AIRPORT|HAMBURGER|GROUND|AUTUMN,否,否
junior_all,初中全部,初中,263,10,hard,6,7,9,8.2,CONDITION|CIGARETTE|RUBBISH|NINETEEN|EQUATOR|ETIQUETTE,否,否
junior_all,初中全部,初中,264,10,hard,7,6,9,7.7,ACCIDENT|INVENTION|SUPERHERO|PREPARE|PRAISE|APARTMENT|COOKIE,否,否
junior_all,初中全部,初中,265,10,hard,5,6,9,7.6,CHILDREN|ENOUGH|HELPLINE|SUNBURNED|ILLNESS,否,否
junior_all,初中全部,初中,266,10,hard,6,6,9,7.0,ANCIENT|JOURNEY|AFFORD|GLASSES|TRANSLATE|TALENT,否,否
junior_all,初中全部,初中,267,10,hard,6,6,9,7.0,KNOWLEDGE|TOILET|GERMAN|ALFRED|ADVENTURE|TENNIS,否,否
junior_all,初中全部,初中,268,10,hard,6,6,9,7.2,FAVORITE|STRESS|CENTURY|AGAINST|ESCALATOR|CUSTOM,否,否
junior_all,初中全部,初中,269,10,hard,5,6,9,7.4,MENTION|DOUBLE|PROMISE|NOTEBOOK|WORLDWIDE,否,否
junior_all,初中全部,初中,270,10,hard,6,6,9,7.8,POSTMAN|APOLOGISE|PIANIST|AMUSEMENT|TWENTY|THEREFORE,否,否
junior_all,初中全部,初中,271,10,hard,8,6,9,6.5,AUGUST|BUTTER|HURDLES|COURSE|POCKET|MYSELF|DISCOVERY|BOTTOM,否,否
junior_all,初中全部,初中,272,10,hard,7,6,9,7.0,MUSEUM|UNFAIR|ELEPHANT|EUROPEAN|FRANCE|MOONLIGHT|WAITER,否,否
junior_all,初中全部,初中,273,10,hard,6,6,9,7.3,DISPLAY|SANDWICH|KANGAROO|DIRECT|INCLUDING|THOUGH,否,否
junior_all,初中全部,初中,274,10,hard,7,6,9,7.1,INVITE|SEVENTH|DISTURB|OUTGOING|GRIFFIN|SOMETIMES|LOVING,否,否
junior_all,初中全部,初中,275,10,hard,7,6,9,6.7,MEMBER|ADDRESS|SPIRIT|WINDOW|SOCCER|KILOMETRE|SOMEONE,否,否
junior_all,初中全部,初中,276,10,hard,6,6,9,7.0,STARVE|ESTABLISH|MOMENT|OVERSLEEP|WEIGHT|TURKEY,否,否
junior_all,初中全部,初中,277,10,hard,7,6,9,7.4,ARABIC|REGRET|TOMORROW|HORROR|CHILDHOOD|PRESSURE|MICROWAVE,否,否
junior_all,初中全部,初中,278,10,hard,6,7,9,8.2,SITUATION|COMMENT|BARBECUE|LAUGHTER|PLATFORM|TWENTIETH,否,否
junior_all,初中全部,初中,279,10,hard,6,7,9,7.8,VOLUNTEER|CUSTOMER|OUTDOOR|TOURIST|HARMFUL|STRUCTURE,否,否
junior_all,初中全部,初中,280,10,hard,6,7,9,7.7,SCIENCE|COMPLETE|BATTERY|ANYTHING|EXPLAIN|VEGETABLE,否,否
junior_all,初中全部,初中,281,10,hard,6,6,9,7.3,ANOTHER|AMERICAN|USUALLY|GOODBYE|SCHOOLBAG|TICKET,否,否
junior_all,初中全部,初中,282,10,hard,8,6,9,7.6,TRADITION|DISTRICT|THIRTEEN|POSSIBLE|FOLLOW|CARROT|POLICEMAN|WEALTHY,否,否
junior_all,初中全部,初中,283,10,hard,5,7,9,7.6,INSTEAD|MIDNIGHT|BALLOON|QUALITY|ACCORDING,否,否
junior_all,初中全部,初中,284,10,hard,6,6,9,8.0,NEWSPAPER|MEDICINE|ZIGZAG|BOOKSHOP|REMEMBER|CLASSMATE,否,否
junior_all,初中全部,初中,285,10,hard,6,6,9,7.3,RAILWAY|AUTHORITY|CONTROL|BAMBOO|MONDAY|COMMUNITY,否,否
junior_all,初中全部,初中,286,10,hard,5,6,9,7.8,ATTENDANT|REPORTER|LICENSE|CREATE|WESTERNER,否,否
junior_all,初中全部,初中,287,10,hard,6,6,9,7.8,SUPPER|SOUTHEAST|BOOKCASE|CREATIVE|PICTURE|BREAKFAST,否,否
junior_all,初中全部,初中,288,10,hard,6,6,9,7.7,SPECIFIC|FISHERMAN|DECISION|MEDIUM|CELEBRATE|FINGER,否,否
junior_all,初中全部,初中,289,10,hard,6,7,9,7.7,SERVICE|SENTENCE|SOLDIER|PASSPORT|EVERYBODY|CLEARLY,否,否
junior_all,初中全部,初中,290,10,hard,7,6,9,7.0,PACKAGE|PERFECT|REVIEW|TWELFTH|SECRET|CLASSICAL|REQUEST,否,否
junior_all,初中全部,初中,291,10,hard,6,6,9,7.5,ALWAYS|PRONOUN|PLEASANT|INSTANCE|UNHEALTHY|PATTERN,否,否
junior_all,初中全部,初中,292,10,hard,7,6,9,7.4,LITTLE|MILLION|MISTAKE|TEAMMATE|PERFORMER|STRANGE|STRANGER,否,否
junior_all,初中全部,初中,293,10,hard,6,7,9,7.7,BISCUIT|NOWADAYS|SEPARATE|PIONEER|AIRLINE|UNDERWEAR,否,否
junior_all,初中全部,初中,294,10,hard,7,6,9,7.1,ADVICE|HURDLING|NAPKIN|SAUSAGE|WARMTH|SPACESHIP|HOMEWORK,否,否
junior_all,初中全部,初中,295,10,hard,5,6,9,7.4,GENTLE|NEITHER|MALAYSIA|ATTEMPT|TOOTHACHE,否,否
